"3950","13493","5","_?_: usage","The last point of lecture;finding mistakes of java language","2015-09-18 10:47:00"
"16931","6762","10","if statements","comparing strings","2015-09-18 10:51:33"
"13493","3950","10",,,"2015-09-18 11:18:10"
"95095","null","7","Loops (if, while) ","Application of strings","2015-09-18 11:23:05"
"19185","null","10",,,"2015-09-18 11:25:17"
"null","19185","8",,,"2015-09-18 11:25:45"
"51202","76812","9",,,"2015-09-18 11:27:59"
"65514","39994","8",,,"2015-09-18 11:52:07"
"43923","76812","10","for loops","nothing","2015-09-18 12:18:50"
"19727","9595","9","the animation about roller coaster",,"2015-09-18 12:44:24"
"85168","56882","5","8",,"2015-09-18 13:05:26"
"89762","35674","10","debugging","instruction ustage","2015-09-18 13:25:25"
"35674","89762","10","loops","debugging","2015-09-18 13:26:25"
"21132","91497","10",,,"2015-09-18 13:27:03"
"52822","34870","10",,,"2015-09-18 13:27:56"
"39180","78115","10","if/for loop","ternary operator","2015-09-18 13:30:48"
"5276","46226","10","ternary operator","I cant see why iff would be useful","2015-09-18 13:39:10"
"46226","5276","10",,,"2015-09-18 13:40:03"
"24691","94942","10","Ternary operation","nothing","2015-09-18 13:47:38"
"94942","24691","10","I feel good about pretty much everything","i need to learn what each of the 5 recurring string methods do","2015-09-18 13:48:01"
"52371","17371","9",,,"2015-09-18 13:49:34"
"78115","39180","10",,,"2015-09-18 13:49:47"
"76875","13981","10",,,"2015-09-18 13:50:04"
"13981","76875","10",,,"2015-09-18 13:50:04"
"69324","115","10",,,"2015-09-18 13:50:12"
"39039","71084","10",,,"2015-09-18 13:50:17"
"31146","1401","10",,,"2015-09-18 13:50:17"
"57890","88922","10",,,"2015-09-18 13:50:18"
"null","82597","10",,,"2015-09-18 13:50:19"
"21474","null","10","I feel good about everything.","Not really struggling with anything right now.","2015-09-18 13:50:19"
"49424","7120","10",,,"2015-09-18 13:50:19"
"94059","13144","8","ternary",,"2015-09-18 13:50:21"
"66212","86381","6","loops, scope, and conditional statements","ternary operations","2015-09-18 13:50:22"
"82597","null","10",,"what is indexOf?","2015-09-18 13:50:22"
"71084","null","10",,,"2015-09-18 13:50:24"
"31952","14131","10",,,"2015-09-18 13:50:25"
"76251","41579","10",,,"2015-09-18 13:50:26"
"62141","null","10",,,"2015-09-18 13:50:26"
"115","69324","10",,,"2015-09-18 13:50:27"
"82284","82594","10",,,"2015-09-18 13:50:28"
"93229","46570","10","Ternary operator","NA","2015-09-18 13:50:29"
"17901","87424","10","ternary operator",,"2015-09-18 13:50:30"
"84172","20526","8","Strings","Objects","2015-09-18 13:50:30"
"41579","76251","10",,,"2015-09-18 13:50:31"
"24538","38702","6",,,"2015-09-18 13:50:31"
"41049","4706","10",,,"2015-09-18 13:50:32"
"1401","9901","10",,,"2015-09-18 13:50:32"
"85511","93946","10",,,"2015-09-18 13:50:32"
"94132","27051","5","everything. (my partner is really smart too)",,"2015-09-18 13:50:32"
"16270","81549","10",,,"2015-09-18 13:50:34"
"59247","67015","10","All of them","None","2015-09-18 13:50:34"
"81549","16270","10",,,"2015-09-18 13:50:35"
"13862","84172","8",,,"2015-09-18 13:50:35"
"55249","89916","8",,,"2015-09-18 13:50:37"
"81717","21729","9","Ternary Operator","Using printf","2015-09-18 13:50:38"
"46716","46349","8",,,"2015-09-18 13:50:39"
"67265","77880","7","loops","strings","2015-09-18 13:50:40"
"96264","63608","3",,,"2015-09-18 13:50:40"
"93946","85511","10",,,"2015-09-18 13:50:40"
"37311","14250","7","ternaries, nesting","the statement corrections","2015-09-18 13:50:40"
"83966","88786","10","All of them!","None of them!","2015-09-18 13:50:40"
"46349","null","10",,,"2015-09-18 13:50:41"
"95192","1858","10",,,"2015-09-18 13:50:42"
"13144","94059","8",,,"2015-09-18 13:50:43"
"87424","17901","10",,,"2015-09-18 13:50:43"
"29370","76820","10",,,"2015-09-18 13:50:44"
"15944","62141","10",,,"2015-09-18 13:50:44"
"39467","92073","10",,,"2015-09-18 13:50:44"
"78297","83192","10",,,"2015-09-18 13:50:44"
"43344","30115","8","Everything discussed today",,"2015-09-18 13:50:46"
"88922","57890","10","Ternary operators.",,"2015-09-18 13:50:47"
"61505","71530","10",,,"2015-09-18 13:50:47"
"27051","94132","7","scope, ternary",,"2015-09-18 13:50:47"
"38702","24538","8",,,"2015-09-18 13:50:47"
"14131","31952","10","Ternary Operations","Strings","2015-09-18 13:50:48"
"16376","39748","10","Stings,loops","none","2015-09-18 13:50:49"
"83192","78297","10",,,"2015-09-18 13:50:49"
"89916","55249","7","loops","mini vans functions","2015-09-18 13:50:50"
"80418","15156","10",,,"2015-09-18 13:50:50"
"38605","92561","9","Strings, ternary",,"2015-09-18 13:50:50"
"46570","93229","10",,,"2015-09-18 13:50:51"
"73970","17375","7",,,"2015-09-18 13:50:51"
"39770","96296","10",,,"2015-09-18 13:50:52"
"92561","38605","10","I feel good about while loops/if statements.","Ternary Operators ","2015-09-18 13:50:52"
"82594","82284","10",,,"2015-09-18 13:50:52"
"57555","74670","10",,,"2015-09-18 13:50:52"
"52370","98535","5",,"ternary conditions ","2015-09-18 13:50:52"
"78438","90244","9","code blocks and binary","ternary operators","2015-09-18 13:50:53"
"76820","29370","10","fixing code syntax","ternary operators","2015-09-18 13:50:53"
"74670","57555","10",,,"2015-09-18 13:50:53"
"14277","74270","7","nested if statements",,"2015-09-18 13:50:55"
"84129","43193","10",,,"2015-09-18 13:50:56"
"33362","41067","10","algorithm development","ternary operator","2015-09-18 13:50:57"
"17375","73970","8",,,"2015-09-18 13:50:59"
"14250","37311","5","nesting, if statements","statement corrections, ternary operators","2015-09-18 13:51:00"
"1858","95192","10",,,"2015-09-18 13:51:00"
